0.00329399;2.98039
0.00638008;3.2549
0.00946617;3.23529
0.0125523;3.09804
0.0156384;2.58824
0.0187244;2.41176
0.0218105;2.54902
0.0248966;3.05882
0.0279827;3.17647
0.0310688;3.13725
0.0341549;2.56863
0.037241;2.47059
0.0403271;2.68627
0.0434132;3.15686
0.0464993;3.15686
0.0495853;2.92157
0.0526714;2.66667
0.0557575;2.47059
0.0588436;2.27451
0.0619297;2.78431
0.0650158;3
0.0681019;3.11765
0.071188;3.01961
0.0742741;2.56863
0.0773602;2.45098
0.0804462;3
0.0835323;3.19608
0.0866184;3.11765
0.0897045;2.76471
0.0927906;2.41176
0.0958767;2.33333
0.0989628;2.80392
0.102049;2.98039
0.105135;2.70588
0.108221;2.96078
0.111307;2.78431
0.114393;2.37255
0.117479;2.23529
0.120565;3.11765
0.123652;3.11765
0.126738;2.82353
0.129824;2.62745
0.13291;2.07843
0.135996;2.29412
0.139082;2.90196
0.142168;3.09804
0.145254;2.82353
0.14834;2.64706
0.151426;2.37255
0.154512;2.19608
0.157598;2.78431
0.160685;3.21569
0.163771;2.72549
0.166857;2.41176
0.169943;2.17647
0.173029;2.37255
0.176115;2.90196
0.179201;3.05882
0.182287;2.86275
0.185373;2.56863
0.188459;2.5098
0.191545;2.29412
0.194632;2.5098
0.197718;2.96078
0.200804;3
0.20389;2.78431
0.206976;2.4902
0.210062;2.17647
0.213148;2.56863
0.216234;2.98039
0.21932;3.11765
0.222406;2.86275
0.225492;2.52941
0.228579;2.13725
0.231665;2.41176
0.234751;2.86275
0.237837;3.07843
0.240923;3.21569
0.244009;2.82353
0.247095;2.64706
0.250181;2.41176
0.253267;2.7451
0.256353;3
0.259439;2.82353
0.262526;2.60784
0.265612;2.21569
0.268698;2.09804
0.271784;2.5098
0.27487;2.98039
0.277956;2.90196
0.281042;2.56863
0.284128;2.37255
0.287214;1.88235
0.2903;2.03922
0.293386;2.82353
0.296473;2.60784
0.299559;2.43137
0.302645;1.98039
0.305775;1.62745
0.308905;1.78431
0.312035;2.07843
0.315165;2.17647
0.318295;2.03922
0.321424;1.78431
0.324554;1.47059
0.327684;1.47059
0.330814;1.88235
0.333944;2.33333
0.337074;2.27451
0.340204;2.13725
0.343334;1.90196
0.346464;1.56863
0.349594;1.82353
0.352724;2.27451
0.355854;2.62745
0.358984;2.54902
0.362114;2.45098
0.365244;2.35294
0.368374;2.21569
0.371504;2.5098
0.374634;3.17647
0.377764;3.31373
0.380894;3.31373
0.384024;3.05882
0.387154;2.76471
0.390284;2.78431
0.393414;3.03922
0.396544;3.31373
0.399673;3.17647
0.402803;2.94118
0.405933;2.90196
0.409063;2.66667
0.412193;2.7451
0.415323;3.13725
0.418453;3.37255
0.421583;3.2549
0.424713;3.27451
0.427843;2.78431
0.430973;2.33333
0.434103;2.70588
0.437233;3.33333
0.440363;3.31373
0.443493;3.27451
0.446623;2.72549
0.449753;2.4902
0.452883;2.52941
0.456013;2.94118
0.459143;3.39216
0.462273;3.39216
0.465403;3.33333
0.468533;3.07843
0.471663;2.68627
0.474792;2.27451
0.477922;2.19608
0.481052;2.09804
0.484182;1.45098
0.487312;0.529412
0.490442;0.0392157
0.493572;0
0.496702;0.0196078
0.499832;0.0980392
0.502962;0.0392157
0.506092;0.0392157
0.509222;0.137255
0.512352;0.27451
0.515482;1.11765
0.518612;2.31373
0.521742;2.94118
0.524872;3.13725
0.528002;3.33333
0.531132;3.35294
0.534262;3.19608
0.537392;3.07843
0.540522;3.37255
0.543652;3.39216
0.546782;3.29412
0.549911;3.05882
0.553041;2.70588
0.556171;2.92157
0.559301;3.4902
0.562431;3.37255
0.565561;3.07843
0.568691;3.13725
0.571821;2.84314
0.574951;2.76471
0.578081;3.03922
0.581211;3.07843
0.584341;2.94118
0.587471;2.7451
0.590601;2.5098
0.593731;2.56863
0.596861;2.88235
0.599991;3.09804
0.603121;3.07843
0.606251;2.90196
0.609381;2.56863
0.612511;2.27451
0.615641;2.37255
0.618771;2.96078
0.621857;2.76471
0.624943;2.29412
0.628029;2
0.631115;1.90196
0.634201;2.41176
0.637287;2.66667
0.640373;2.47059
0.643459;2.37255
0.646545;1.92157
0.649632;1.56863
0.652718;1.80392
0.655804;2.29412
0.65889;2.33333
0.661976;2.11765
0.665062;1.98039
0.668148;1.29412
0.671234;1.54902
0.67432;1.7451
0.677406;1.76471
0.680492;1.72549
0.683578;1.33333
0.686665;1
0.689751;0.882353
0.692837;1.27451
0.695923;1.4902
0.699009;1.31373
0.702095;1.05882
0.705181;0.607843
0.708267;0.333333
0.711353;0.941176
0.714439;1.03922
0.717525;1
0.720612;0.490196
0.723698;0.45098
0.726784;0.313726
0.72987;0.431373
0.732956;0.784314
0.736042;1.01961
0.739128;1.03922
0.742214;0.647059
0.7453;0.411765
0.748386;0.54902
0.751472;1.37255
0.754559;1.72549
0.757645;1.68627
0.760731;1.58824
0.763817;1.64706
0.766903;2.07843
0.769989;2.78431
0.773075;3.2549
0.776161;3.01961
0.779247;3.05882
0.782333;2.70588
0.785419;2.56863
0.788506;3.41176
0.791592;3.88235
0.794678;4.01961
0.797764;3.88235
0.80085;3.78431
0.803936;3.96078
0.807022;4.39216
0.810108;4.56863
0.813194;4.62745
0.81628;4.62745
0.819366;4.33333
0.822453;4.01961
0.825539;3.98039
0.828625;4.41176
0.831711;4.80392
0.834797;4.7451
0.837883;4.33333
0.840969;3.90196
0.844055;3.7451
0.847141;4.13725
0.850227;4.60784
0.853313;4.41176
0.8564;4.13725
0.859486;4.03922
0.862572;3.58824
0.865658;3.5098
0.868744;3.92157
0.87183;4.03922
0.874916;3.94118
0.878002;3.64706
0.881088;3.35294
0.884174;2.98039
0.88726;3.19608
0.890347;3.60784
0.893433;3.66667
0.896519;3.60784
0.899605;3.39216
0.902691;2.96078
0.905777;2.90196
0.908863;3.19608
0.911949;3.5098
0.915035;3.45098
0.918121;3.23529
0.921207;2.7451
0.924294;2.64706
0.92738;2.76471
0.930466;3.23529
0.933571;3.47059
0.936676;3.29412
0.939781;3
0.942886;2.94118
0.945992;2.56863
0.949097;2.64706
0.952202;3.15686
0.955307;3.33333
0.958412;3.27451
0.961517;2.96078
0.964622;2.54902
0.967728;2.11765
0.970833;2.7451
0.973938;3.21569
0.977043;3.01961
0.980148;2.78431
0.983253;2.66667
0.986359;2.35294
0.989464;2.52941
0.992569;2.90196
0.995674;3.03922
0.998779;2.96078
1.00188;2.86275
1.00499;2.7451
1.00809;2.11765
1.0112;2.62745
1.01431;3.07843
1.01741;3.19608
1.02052;3.15686
1.02362;2.64706
1.02673;2.4902
1.02983;2.5098
1.03294;2.7451
1.03604;3.01961
1.03915;3
1.04225;2.64706
1.04536;2.13725
1.04846;2.17647
1.05157;2.84314
1.05467;3.13725
1.05778;3.01961
1.06088;2.82353
1.06399;2.41176
1.06709;2.23529
1.0702;2.54902
1.0733;2.98039
1.07641;3
1.07951;2.76471
1.08262;2.4902
1.08572;2.54902
1.08883;2.68627
1.09193;2.98039
1.09504;3.11765
1.09814;2.78431
1.10125;2.60784
1.10435;2.31373
1.10746;2.31373
1.11057;2.96078
1.11367;3.09804
1.11678;3.15686
1.11988;3.05882
1.12299;2.52941
1.12609;2.56863
1.1292;2.98039
1.1323;2.88235
1.13541;2.78431
1.13851;2.62745
1.14162;2.35294
1.14472;2.23529
1.14783;2.68627
1.15093;2.94118
1.15404;2.88235
1.15714;2.86275
1.16025;2.54902
1.16335;2.35294
1.16646;2.54902
1.16956;2.80392
1.17267;2.68627
1.17577;2.82353
1.17888;2.39216
1.18198;2.11765
1.18509;2.56863
1.18819;2.96078
1.1913;2.96078
1.1944;2.94118
1.19751;2.60784
1.20061;2.15686
1.20372;2.15686
1.20683;2.7451
1.20993;2.94118
1.21304;2.72549
1.21614;2.41176
1.21925;2.07843
1.22235;2.35294
1.22546;2.88235
1.22856;2.78431
1.23167;2.68627
1.23477;2.52941
1.23788;2.19608
1.24098;2
1.24409;2.33333
1.24719;2.78431
1.25029;2.60784
1.25339;2.5098
1.25649;1.52941
1.25959;1.47059
1.26269;1.98039
1.26579;2.11765
1.26889;1.98039
1.27199;2.01961
1.27509;1.82353
1.27819;1.5098
1.28129;1.78431
1.28439;2.33333
1.28749;2.35294
1.29058;2.33333
1.29368;2.17647
1.29678;1.94118
1.29988;2.05882
1.30298;2.66667
1.30608;2.82353
1.30918;2.76471
1.31228;2.60784
1.31538;2.41176
1.31848;2.4902
1.32158;3.09804
1.32468;3.37255
1.32778;3.35294
1.33088;3.19608
1.33398;2.78431
1.33708;2.52941
1.34018;2.84314
1.34328;3.2549
1.34637;3.37255
1.34947;3.23529
1.35257;3.11765
1.35567;2.76471
1.35877;2.39216
1.36187;2.76471
1.36497;3.31373
1.36807;3.29412
1.37117;3.15686
1.37427;2.90196
1.37737;2.62745
1.38047;2.70588
1.38357;3.13725
1.38667;3.29412
1.38977;3.23529
1.39287;3
1.39597;2.66667
1.39907;2.35294
1.40216;2.72549
1.40526;3.29412
1.40836;3.47059
1.41146;3.2549
1.41456;2.86275
1.41766;2.17647
1.42076;1.54902
1.42386;1.5098
1.42696;1.43137
1.43006;0.803922
1.43316;0
1.43626;0
1.43936;0.0392157
1.44246;0
1.44556;0.0784314
1.44866;0.27451
1.45176;0.235294
1.45485;0.666667
1.45795;0.980392
1.46105;1.58824
1.46415;2.31373
1.46725;3.27451
1.47035;3.54902
1.47345;3.31373
1.47655;3.19608
1.47965;2.80392
1.48275;2.56863
1.48585;2.92157
1.48895;3.4902
1.49205;3.31373
1.49515;3.23529
1.49825;2.94118
1.50135;2.92157
1.50445;2.68627
1.50755;3.13725
1.51064;3.29412
1.51374;3.31373
1.51684;3.17647
1.51994;2.52941
1.52304;2.21569
1.52614;2.68627
1.52924;3.27451
1.53234;3.27451
1.53544;3.15686
1.53854;2.86275
1.54164;2.11765
1.54474;2.56863
1.54784;3.01961
1.55094;3
1.55404;2.78431
1.55714;2.47059
1.56024;2
1.56334;2.11765
1.56641;2.56863
1.56949;2.82353
1.57257;2.66667
1.57564;2.52941
1.57872;2.2549
1.58179;1.58824
1.58487;2.41176
1.58795;2.47059
1.59102;2.21569
1.5941;2.05882
1.59718;1.78431
1.60025;1.23529
1.60333;1.70588
1.60641;2.07843
1.60948;2.03922
1.61256;1.7451
1.61564;1.41176
1.61871;1.19608
1.62179;1.2549
1.62487;1.68627
1.62794;1.4902
1.63102;1.09804
1.6341;0.960784
1.63717;0.588235
1.64025;0.980392
1.64333;1.35294
1.6464;1.35294
1.64948;1.11765
1.65256;0.686275
1.65563;0.490196
1.65871;0.333333
1.66179;0.882353
1.66486;0.921569
1.66794;0.980392
1.67101;0.45098
1.67409;0.196078
1.67717;0.470588
1.68024;0.862745
1.68332;1.05882
1.6864;0.843137
1.68947;0.882353
1.69255;0.764706
1.69563;0.45098
1.6987;0.862745
1.70178;1.43137
1.70486;1.86275
1.70793;1.98039
1.71101;1.84314
1.71409;1.92157
1.71716;2.35294
1.72024;2.84314
1.72332;3.13725
1.72639;3.35294
1.72947;3.11765
1.73255;3.05882
1.73562;3.54902
1.7387;4.03922
1.74178;4.21569
1.74485;4.01961
1.74793;4.23529
1.75101;3.88235
1.75408;3.58824
1.75716;4.41176
1.76023;4.68627
1.76331;4.4902
1.76639;4.21569
1.76946;3.90196
1.77254;3.7451
1.77562;4.17647
1.77869;4.29412
1.78177;4.23529
1.78485;4.27451
1.78792;3.84314
1.791;3.37255
1.79408;3.56863
1.79715;3.98039
1.80023;3.98039
1.80331;3.82353
1.80638;3.45098
1.80946;2.78431
1.81254;3.41176
1.81561;3.80392
1.81869;3.90196
1.82177;3.62745
1.82484;3.39216
1.82792;3.11765
1.831;3.11765
1.83407;3.5098
1.83715;3.56863
1.84023;3.5098
1.8433;3.29412
1.84638;3.03922
1.84945;3.03922
1.85253;2.92157
1.85561;3.4902
1.85868;3.35294
1.86176;3.2549
1.86484;3.21569
1.86791;2.76471
1.87099;2.52941
1.87407;2.92157
1.87719;3.43137
1.8803;3.39216
1.88342;3.27451
1.88654;2.98039
1.88966;2.4902
1.89278;2.39216
1.8959;3.03922
1.89902;3.27451
1.90213;2.82353
1.90525;2.82353
1.90837;2.72549
1.91149;2.41176
1.91461;2.54902
1.91773;3.09804
1.92085;3.07843
1.92396;2.92157
1.92708;2.72549
1.9302;2.58824
1.93332;2.47059
1.93644;2.54902
1.93956;3.11765
1.94267;3.19608
1.94579;2.92157
1.94891;2.43137
1.95203;2.19608
1.95515;2.47059
1.95827;2.94118
1.96139;3.17647
1.9645;3.09804
1.96762;2.92157
1.97074;2.64706
1.97386;2.39216
1.97698;2.66667
1.9801;3.05882
1.98322;3.15686
1.98633;2.94118
1.98945;2.68627
1.99257;2.47059
1.99569;2.60784
1.99881;3.21569
2.00193;3.27451
2.00504;3
2.00816;2.64706
2.01128;2.41176
2.0144;2.41176
2.01752;2.96078
2.02064;3.13725
2.02376;3.11765
2.02687;2.94118
2.02999;2.52941
2.03311;2.15686
2.03623;2.43137
2.03935;3.09804
2.04247;2.94118
2.04559;2.62745
2.0487;2.31373
2.05182;2
2.05494;2.70588
2.05806;3.11765
2.06118;3.09804
2.0643;2.98039
2.06742;2.60784
2.07053;2.19608
2.07365;2.21569
2.07677;2.80392
2.07989;3
2.08301;2.94118
2.08613;2.52941
2.08924;2.07843
2.09236;2.41176
2.09548;2.88235
2.0986;2.76471
2.10172;2.94118
2.10484;2.52941
2.10796;2.27451
