0.82235390;1.92156863
0.82235390;1.52941179
0.82635164;1.60784316
0.83052135;2.07843137
0.83465010;2.43137264
0.83465010;2.74509811
0.83875430;2.50980401
0.84272742;1.92156863
0.84688079;1.56862748
0.84688079;1.98039210
0.85104233;2.66666675
0.85516286;3.09803915
0.85930800;2.21568632
0.86333847;1.78431368
0.86744267;1.50980389
0.86744267;2.17647052
0.87156326;2.58823538
0.87567562;2.86274505
0.87976348;2.82352948
0.87976348;1.84313726
0.88384306;1.33333337
0.88811928;1.45098042
0.89203507;2.31372547
0.89203507;2.78431368
0.89601636;2.82352948
0.90021890;2.25490189
0.90429032;1.39215684
0.90837812;1.90196073
0.91237581;2.52941179
0.91237581;2.76470590
0.91651279;2.92156863
0.92069072;2.31372547
0.92491776;1.66666663
0.92491776;1.33333337
0.92876798;1.94117641
0.93292135;2.84313726
0.93713206;2.94117641
0.93713206;2.66666675
0.94130176;1.70588231
0.94528306;1.49019611
0.94528306;1.86274505
0.94939548;2.21568632
0.95332760;2.56862736
0.95755470;2.88235283
0.95755470;2.64705873
0.96154422;1.76470590
0.96564019;1.13725495
0.96978533;1.56862748
0.96978533;2.50980401
0.97393048;3.15686274
0.97803468;2.92156863
0.98231912;1.86274505
0.98231912;1.33333337
0.98623490;1.60784316
0.99024075;2.31372547
0.99024075;2.60784316
0.99435318;2.68627453
0.99855566;2.78431368
1.00263524;2.31372547
1.00263524;1.72549021
1.00678861;1.74509799
1.01073718;2.23529410
1.01498055;3.11764717
1.01498055;3.11764717
1.01903570;2.45098042
1.02302516;1.50980389
1.02715397;1.47058821
1.02715397;2.31372547
1.03122532;2.64705873
1.03535414;2.76470590
1.03535414;2.84313726
1.03929448;2.70588231
1.04383278;1.92156863
1.04755199;1.50980389
1.04755199;1.94117641
1.05184460;2.72549009
1.05580950;3.49019599
1.05999565;3.05882359
1.05999565;1.92156863
1.06413257;1.19607842
1.06812215;1.96078432
1.07218540;2.96078420
1.07218540;3.15686274
1.07640421;3.09803915
1.08036911;2.58823538
1.08036911;2.03921580
1.08476007;1.88235295
1.08839726;2.37254906
1.09268177;2.82352948
1.09268177;3.09803915
1.09678590;3.33333325
1.10093105;2.72549009
1.10505986;2.21568632
1.10505986;1.86274505
1.10903299;2.43137264
1.11314535;3.17647052
1.11729872;3.60784316
1.11729872;3.58823538
1.12147665;2.60784316
1.12544978;1.96078432
1.12544978;2.23529410
1.12948024;2.82352948
1.13374817;3.25490189
1.13791800;3.35294127
1.13791800;2.78431368
1.14189112;1.80392158
1.14599526;1.41176474
1.15008307;2.09803915
1.15008307;2.68627453
1.15421999;3.17647052
1.15841436;3.41176462
1.16239560;1.41176474
1.16635239;1.70588231
1.17047298;2.37254906
1.17047298;2.90196085
1.17465901;3.25490189
1.17859125;2.90196085
1.18275273;1.62745094
1.18275273;1.94117641
1.18676686;2.17647052
1.19096935;2.09803915
1.19512272;2.72549009
1.19512272;3.60784316
1.19916952;3.37254906
1.20360136;2.07843137
1.20739436;1.31372547
1.21170330;1.76470590
1.21548796;2.92156863
1.21548796;3.35294127
1.22007549;2.58823538
1.22385204;2.17647052
1.22815287;2.74509811
1.22815287;3.78431368
1.23195398;4.96078444
1.23609090;4.96078444
1.24019504;4.96078444
1.24019504;4.96078444
1.24420917;4.96078444
1.24832153;4.96078444
1.25260592;4.96078444
1.25671828;4.74509811
1.26070786;2.98039222
1.26070786;1.09803927
1.26482022;0.31372550
1.26913738;0.68627453
1.27312696;0.80392158
1.27312696;1.41176474
1.27739489;1.52941179
1.28131890;0.76470590
1.28544772;0.33333334
1.28544772;0.76470590
1.28961742;1.54901958
1.29354954;1.92156863
1.29767835;2.03921580
1.30181527;0.98039216
1.30587852;0.35294119
1.30587852;1.00000000
1.30985987;1.49019611
1.31393123;2.29411769
1.31800270;2.62745094
1.31800270;1.64705884
1.32204139;0.72549021
1.32615376;0.54901963
1.33042991;1.56862748
1.33042991;1.86274505
1.33439493;2.62745094
1.33857274;2.50980401
1.34244764;1.25490201
1.34666646;1.27450979
1.35078704;2.13725495
1.35078704;2.07843137
1.35493219;2.76470590
1.35891354;2.50980401
1.36301768;1.64705884
1.36301768;1.17647064
1.36717927;1.60784316
1.37147188;2.45098042
1.37548590;2.82352948
1.37548590;3.45098042
1.37953281;2.74509811
1.38355505;1.72549021
1.38772476;2.29411769
1.39188635;2.98039222
1.39581025;3.01960778
1.39581025;3.43137264
1.39990628;2.80392146
1.40405965;2.33333325
1.40826213;2.07843137
1.40826213;2.82352948
1.41209602;3.17647052
1.41636407;3.56862736
1.42041087;3.45098042
1.42041087;2.62745094
1.42449868;2.23529410
1.42863560;2.39215684
1.43278897;4.05882359
1.43684399;4.31372547
1.44093180;3.72549009
1.44093180;2.96078420
1.44494593;2.39215684
1.44915664;3.07843137
1.45318711;4.05882359
1.45318711;4.60784292
1.45722568;4.70588255
1.46146095;3.94117641
1.46556520;3.19607854
1.46556520;3.11764717
1.46951377;3.92156863
1.47365892;4.64705896
1.47365892;4.96078444
1.47777128;4.64705896
1.48172796;3.62745094
1.48585677;3.27450991
1.48585677;3.70588231
1.48998559;4.23529434
1.49411428;4.96078444
1.49829221;4.86274529
1.49829221;4.17647076
1.50242913;3.31372547
1.50632858;2.68627453
1.51058841;3.23529410
1.51058841;3.80392146
1.51476634;4.37254906
1.51882136;4.00000000
1.51882136;2.88235283
1.52273715;2.19607854
1.52691507;1.78431368
1.53103566;2.35294127
1.53103566;2.94117641
1.53517258;3.01960778
1.53907204;2.80392146
1.54342198;1.58823526
1.54342198;0.72549021
1.54741967;1.17647064
1.55154836;1.58823526
1.55558705;2.01960778
1.55558705;1.98039210
1.55978954;1.49019611
1.56391013;0.84313726
1.56391013;0.39215687
1.56785047;0.90196079
1.57220042;1.52941179
1.57601798;1.96078432
1.57601798;1.88235295
1.58026135;1.05882359
1.58426726;0.66666669
1.58843696;0.92156863
1.58843696;1.58823526
1.59234452;1.98039210
1.59653890;1.90196073
1.60065949;1.84313726
1.60065949;1.03921568
1.60478008;0.39215687
1.60892522;0.90196079
1.60892522;1.66666663
1.61289835;2.17647052
1.61699426;2.23529410
1.62131155;1.62745094
