0.50918198;4.62745094
0.51331890;4.15686274
0.51331890;3.60784316
0.51736575;3.23529410
0.52160919;3.09803915
0.52560693;3.29411769
0.52560693;3.43137264
0.52975208;4.07843161
0.53387266;3.86274505
0.53784573;3.07843137
0.54194993;3.31372547
0.54612786;4.52941179
0.54612786;4.80392170
0.55015832;4.37254906
0.55416423;3.68627453
0.55830938;2.50980401
0.55830938;2.92156863
0.56245452;3.84313726
0.56655055;4.70588255
0.57062197;4.52941179
0.57062197;4.00000000
0.57468516;3.45098042
0.57880574;2.86274505
0.58293450;2.98039222
0.58693224;3.76470590
0.59106100;3.50980401
0.59106100;2.86274505
0.59519798;2.11764717
0.59931034;1.56862748
0.60343093;2.23529410
0.60343093;2.74509811
0.60755152;2.94117641
0.61155736;3.68627453
0.61567795;4.05882359
0.61567795;2.86274505
0.61981493;2.45098042
0.62380439;2.62745094
0.62799054;2.17647052
0.63207835;1.29411769
0.63624805;0.15686275
0.63624805;0.19607843
0.64037681;0.17647059
0.64429259;0.31372550
0.64861798;0.33333334
0.64861798;0.17647059
0.65259928;0.23529412
0.65675265;0.74509805
0.66084045;0.47058824
0.66084045;1.64705884
0.66485453;3.66666675
0.66903245;4.37254906
0.67316121;4.17647076
0.67715073;2.86274505
0.68129587;2.98039222
0.68129587;3.37254906
0.68542463;4.88235283
0.68949604;4.92156839
0.69359207;4.47058821
0.69359207;3.09803915
0.69766349;2.45098042
0.70179224;2.27450991
0.70590466;3.11764717
0.70590466;4.56862736
0.71025461;4.45098019
0.71403933;3.84313726
0.71815169;2.29411769
0.72230500;2.72549009
0.72642559;3.01960778
0.72642559;3.23529410
0.73042327;3.23529410
0.73467493;2.43137264
0.73866445;1.21568632
0.73866445;1.09803927
0.74280143;1.90196073
0.74693018;2.19607854
0.75102615;3.19607854
0.75102615;2.62745094
0.75496656;1.45098042
0.75911987;0.39215687
0.76341248;1.98039210
0.76728731;2.66666675
0.77139151;2.15686274
0.77139151;0.33333334
0.77546293;0.05882353
0.77964085;0.05882353
0.78380239;0.90196079
0.78380239;2.15686274
0.78778368;2.05882359
0.79191244;1.88235295
0.79604119;0.52941179
0.79604119;0.19607843
0.80017000;0.01960784
0.80414313;0.76470590
0.80828005;1.43137252
0.80828005;1.29411769
0.81240880;0.60784316
0.81655401;0.17647059
0.81655401;0.13725491
0.82065815;0.49019608
0.82465589;1.39215684
0.82878464;2.45098042
0.82878464;2.70588231
0.83284789;1.41176474
0.83700120;0.09803922
0.84099072;0.09803922
0.84099072;0.66666669
0.84511131;2.03921580
0.84924823;2.86274505
0.85335243;2.43137264
0.85335243;1.86274505
0.85735834;0.92156863
0.86162639;0.78431374
0.86162639;1.64705884
0.86565685;1.98039210
0.86972004;2.00000000
0.87391436;1.05882359
0.87391436;0.25490198
0.87791204;0.29411766
0.88203263;0.84313726
0.88618600;2.11764717
0.88618600;3.45098042
0.89020008;3.92156863
0.89421415;2.64705873
